Server Name	ServerName	IPAddressOfSQLServer	name	last_backup_time	recovery_model_desc	state_desc	backup_type	physical_device_name
RECONRPA-PRODRECONRPADB-10.71.36.117	PRODRECONRPADB	10.71.36.117	model	Mar 20 2026  1:00AM	FULL	ONLINE	Differential database	U:\model\model_backup_2026_03_20_010002_9108418.bak
RECONRPA-PRODRECONRPADB-10.71.36.117	PRODRECONRPADB	10.71.36.117	msdb	Mar 20 2026  1:00AM	SIMPLE	ONLINE	Differential database	U:\msdb\msdb_backup_2026_03_20_010002_9108418.bak
RECONRPA-PRODRECONRPADB-10.71.36.117	PRODRECONRPADB	10.71.36.117	Recon_Automation	Mar 20 2026  1:00AM	FULL	ONLINE	Differential database	U:\Recon_Automation\Recon_Automation_backup_2026_03_20_010002_9108418.bak
RECONRPA-PRODRECONRPADB-10.71.36.117	PRODRECONRPADB	10.71.36.117	Recon_Automation_History	Mar 20 2026  1:00AM	SIMPLE	ONLINE	Differential database	U:\Recon_Automation_History\Recon_Automation_History_backup_2026_03_20_010002_9108418.bak
RECONRPA-PRODRECONRPADB-10.71.36.117	PRODRECONRPADB	10.71.36.117	UserCredentialVault	Mar 17 2026  1:26PM	FULL	ONLINE	Full database	\\10.181.16.12\DB_Backup_HPNAS\DAILY_DB_BACKUP\FULL\10.71.36.117\UserCredentialVault\UserCredentialVault_17032026.bak
RECONRPA-PRODRECONRPADB-10.71.36.117	PRODRECONRPADB	10.71.36.117	Recon_Automation_History	Mar 15 2026 12:44AM	SIMPLE	ONLINE	Full database	X:\Recon_Automation_History\Recon_Automation_History_backup_2026_03_15_000002_8900710.bak
RECONRPA-PRODRECONRPADB-10.71.36.117	PRODRECONRPADB	10.71.36.117	AUDIT	Mar 15 2026 12:41AM	SIMPLE	ONLINE	Full database	X:\AUDIT\AUDIT_backup_2026_03_15_000002_8900710.bak
RECONRPA-PRODRECONRPADB-10.71.36.117	PRODRECONRPADB	10.71.36.117	DB_Backup	Mar 15 2026 12:41AM	SIMPLE	ONLINE	Full database	X:\DB_Backup\DB_Backup_backup_2026_03_15_000002_8900710.bak
RECONRPA-PRODRECONRPADB-10.71.36.117	PRODRECONRPADB	10.71.36.117	Recon_Automation	Mar 15 2026 12:02AM	FULL	ONLINE	Full database	X:\Recon_Automation\Recon_Automation_backup_2026_03_15_000002_8900710.bak
RECONRPA-PRODRECONRPADB-10.71.36.117	PRODRECONRPADB	10.71.36.117	master	Mar 15 2026 12:00AM	SIMPLE	ONLINE	Full database	X:\master\master_backup_2026_03_15_000002_8900710.bak
RECONRPA-PRODRECONRPADB-10.71.36.117	PRODRECONRPADB	10.71.36.117	model	Mar 15 2026 12:00AM	FULL	ONLINE	Full database	X:\model\model_backup_2026_03_15_000002_8900710.bak
RECONRPA-PRODRECONRPADB-10.71.36.117	PRODRECONRPADB	10.71.36.117	msdb	Mar 15 2026 12:00AM	SIMPLE	ONLINE	Full database	X:\msdb\msdb_backup_2026_03_15_000002_8900710.bak
RECONRPA-PRODRECONRPADB-10.71.36.117	PRODRECONRPADB	10.71.36.117	DisputeManagement	Mar 15 2026  4:19AM	FULL	ONLINE	Full database	X:\DisputeManagement\DisputeManagement_backup_2026_03_15_000002_8900710.bak
RECONRPA-PRODRECONRPADB-10.71.36.117	PRODRECONRPADB	10.71.36.117	NPCI_Settlement	Mar 15 2026  4:19AM	FULL	ONLINE	Full database	X:\NPCI_Settlement\NPCI_Settlement_backup_2026_03_15_000002_8900710.bak
RECONRPA-PRODRECONRPADB-10.71.36.117	PRODRECONRPADB	10.71.36.117	SuspectRepositoryData	Mar 15 2026  4:19AM	FULL	ONLINE	Full database	X:\SuspectRepositoryData\SuspectRepositoryData_backup_2026_03_15_000002_8900710.bak
RECONRPA-PRODRECONRPADB-10.71.36.117	PRODRECONRPADB	10.71.36.117	EmailAutomation	Mar 15 2026  4:06AM	FULL	ONLINE	Full database	X:\EmailAutomation\EmailAutomation_backup_2026_03_15_000002_8900710.bak
RECONRPA-PRODRECONRPADB-10.71.36.117	PRODRECONRPADB	10.71.36.117	InvoiceGenerationProcess	Mar 15 2026  3:47AM	FULL	ONLINE	Full database	X:\InvoiceGenerationProcess\InvoiceGenerationProcess_backup_2026_03_15_000002_8900710.bak
RECONRPA-PRODRECONRPADB-10.71.36.117	PRODRECONRPADB	10.71.36.117	STG_InvoiceGenrationProcess	Mar 15 2026  3:37AM	FULL	ONLINE	Full database	X:\STG_InvoiceGenrationProcess\STG_InvoiceGenrationProcess_backup_2026_03_15_000002_8900710.bak
RECONRPA-PRODRECONRPADB-10.71.36.117	PRODRECONRPADB	10.71.36.117	AFU_CyberPortal	Mar 15 2026  3:34AM	FULL	ONLINE	Full database	X:\AFU_CyberPortal\AFU_CyberPortal_backup_2026_03_15_000002_8900710.bak
RECONRPA-PRODRECONRPADB-10.71.36.117	PRODRECONRPADB	10.71.36.117	UIDAIMIS	Mar 15 2026  3:34AM	FULL	ONLINE	Full database	X:\UIDAIMIS\UIDAIMIS_backup_2026_03_15_000002_8900710.bak
RECONRPA-PRODRECONRPADB-10.71.36.117	PRODRECONRPADB	10.71.36.117	AccountRestriction	Mar 15 2026  3:33AM	FULL	ONLINE	Full database	X:\AccountRestriction\AccountRestriction_backup_2026_03_15_000002_8900710.bak
RECONRPA-PRODRECONRPADB-10.71.36.117	PRODRECONRPADB	10.71.36.117	LeadData	Mar 15 2026  3:33AM	FULL	ONLINE	Full database	X:\LeadData\LeadData_backup_2026_03_15_000002_8900710.bak
RECONRPA-PRODRECONRPADB-10.71.36.117	PRODRECONRPADB	10.71.36.117	AFU	Mar 15 2026  3:29AM	FULL	ONLINE	Full database	X:\AFU\AFU_backup_2026_03_15_000002_8900710.bak
RECONRPA-PRODRECONRPADB-10.71.36.117	PRODRECONRPADB	10.71.36.117	Email_Splitter	Mar 15 2026  3:29AM	FULL	ONLINE	Full database	X:\Email_Splitter\Email_Splitter_backup_2026_03_15_000002_8900710.bak
PBCAASHADB - 10.181.8.90	PBCAASHADB	10.181.8.90	master	Mar  2 2026  2:00AM	SIMPLE	ONLINE	Full database	X:\master\master_backup_2026_03_02_015855_4380975.bak
PBCAASHADB - 10.181.8.90	PBCAASHADB	10.181.8.90	model	Mar  2 2026  2:00AM	FULL	ONLINE	Full database	X:\model\model_backup_2026_03_02_015855_4380975.bak
PBCAASHADB - 10.181.8.90	PBCAASHADB	10.181.8.90	msdb	Mar  2 2026  2:00AM	SIMPLE	ONLINE	Full database	X:\msdb\msdb_backup_2026_03_02_015855_4380975.bak
PBCAASHADB - 10.181.8.90	PBCAASHADB	10.181.8.90	distribution	Mar  2 2026  1:58AM	SIMPLE	ONLINE	Full database	X:\distribution\distribution_backup_2026_03_02_015855_4380975.bak
PBCAASHADB - 10.181.8.90	PBCAASHADB	10.181.8.90	model	Feb 27 2026  1:44AM	FULL	ONLINE	Differential database	U:\model\model_backup_2026_02_27_014134_4998530.bak
PBCAASHADB - 10.181.8.90	PBCAASHADB	10.181.8.90	msdb	Feb 27 2026  1:44AM	SIMPLE	ONLINE	Differential database	U:\msdb\msdb_backup_2026_02_27_014134_4998530.bak
PBCAASHADB - 10.181.8.90	PBCAASHADB	10.181.8.90	PBCAASLogs_REPL	Feb 27 2026  1:44AM	FULL	ONLINE	Differential database	U:\PBCAASLogs_REPL\PBCAASLogs_REPL_backup_2026_02_27_014134_4998530.bak
PBCAASHADB - 10.181.8.90	PBCAASHADB	10.181.8.90	distribution	Feb 27 2026  1:41AM	SIMPLE	ONLINE	Differential database	U:\distribution\distribution_backup_2026_02_27_014134_4530126.bak
PBCAASHADB - 10.181.8.90	PBCAASHADB	10.181.8.90	PBCAASLogs_REPL	Feb  4 2026  5:23PM	FULL	ONLINE	Full database	X:\PBCAASLogs_REPL\PBCAASLogs_REPL_backup_2026_02_04_172157_7883031.bak
PRODFPDB-10.71.36.16	PRODFPDB	10.71.36.16	DB_Backup	Mar 20 2026  1:32AM	SIMPLE	ONLINE	Differential database	U:\Diff\DB_Backup\DB_Backup_backup_2026_03_20_013003_7904775.bak
PRODFPDB-10.71.36.16	PRODFPDB	10.71.36.16	Audit	Mar 20 2026  1:30AM	FULL	ONLINE	Differential database	U:\Diff\Audit\Audit_backup_2026_03_20_013003_7904775.bak
PRODFPDB-10.71.36.16	PRODFPDB	10.71.36.16	HSM_Configuration_DB_FPB	Mar 20 2026  1:30AM	FULL	ONLINE	Differential database	U:\Diff\HSM_Configuration_DB_FPB\HSM_Configuration_DB_FPB_backup_2026_03_20_013003_7904775.bak
PRODFPDB-10.71.36.16	PRODFPDB	10.71.36.16	model	Mar 20 2026  1:30AM	FULL	ONLINE	Differential database	U:\Diff\model\model_backup_2026_03_20_013003_7904775.bak
PRODFPDB-10.71.36.16	PRODFPDB	10.71.36.16	msdb	Mar 20 2026  1:30AM	SIMPLE	ONLINE	Differential database	U:\Diff\msdb\msdb_backup_2026_03_20_013003_7904775.bak
PRODFPDB-10.71.36.16	PRODFPDB	10.71.36.16	PBFPRESPOSITORY	Mar 20 2026  1:30AM	FULL	ONLINE	Differential database	U:\Diff\PBFPRESPOSITORY\PBFPRESPOSITORY_backup_2026_03_20_013003_7904775.bak
PRODFPDB-10.71.36.16	PRODFPDB	10.71.36.16	DB_Backup	Mar 15 2026  7:29PM	SIMPLE	ONLINE	Full database	X:\FULL\DB_Backup\DB_Backup_backup_2026_03_15_010003_6058681.bak
PRODFPDB-10.71.36.16	PRODFPDB	10.71.36.16	HSM_Configuration_DB_FPB	Mar 15 2026  6:41PM	FULL	ONLINE	Full database	X:\FULL\HSM_Configuration_DB_FPB\HSM_Configuration_DB_FPB_backup_2026_03_15_010003_6058681.bak
PRODFPDB-10.71.36.16	PRODFPDB	10.71.36.16	Audit	Mar 15 2026  6:38PM	FULL	ONLINE	Full database	X:\FULL\Audit\Audit_backup_2026_03_15_010003_6058681.bak
PRODFPDB-10.71.36.16	PRODFPDB	10.71.36.16	PBFPRESPOSITORY	Mar 15 2026  1:40AM	FULL	ONLINE	Full database	X:\FULL\PBFPRESPOSITORY\PBFPRESPOSITORY_backup_2026_03_15_010003_6058681.bak
PRODFPDB-10.71.36.16	PRODFPDB	10.71.36.16	master	Mar 15 2026  1:00AM	SIMPLE	ONLINE	Full database	X:\FULL\master\master_backup_2026_03_15_010003_6058681.bak
PRODFPDB-10.71.36.16	PRODFPDB	10.71.36.16	model	Mar 15 2026  1:00AM	FULL	ONLINE	Full database	X:\FULL\model\model_backup_2026_03_15_010003_6058681.bak
PRODFPDB-10.71.36.16	PRODFPDB	10.71.36.16	msdb	Mar 15 2026  1:00AM	SIMPLE	ONLINE	Full database	X:\FULL\msdb\msdb_backup_2026_03_15_010003_6058681.bak
PRODRECONDBIMPS-10.181.8.102	PRODRECONDBIMPS	10.181.8.102	MATCHPOINT_RECON_PROD_IMPS_PURGE_ARCHIVE	Mar 19 2026  6:01PM	SIMPLE	ONLINE	Differential database	U:\MATCHPOINT_RECON_PROD_IMPS_PURGE_ARCHIVE\MATCHPOINT_RECON_PROD_IMPS_PURGE_ARCHIVE_backup_2026_03_19_180001_7014751.bak
PRODRECONDBIMPS-10.181.8.102	PRODRECONDBIMPS	10.181.8.102	MATCHPOINT_RECON_PROD_IMPS	Mar 19 2026  6:00PM	FULL	ONLINE	Differential database	U:\MATCHPOINT_RECON_PROD_IMPS\MATCHPOINT_RECON_PROD_IMPS_backup_2026_03_19_180001_7014751.bak
PRODRECONDBIMPS-10.181.8.102	PRODRECONDBIMPS	10.181.8.102	MATCHPOINT_RECON_PROD_IMPS_ARCHIVE	Mar 19 2026  6:00PM	FULL	ONLINE	Differential database	U:\MATCHPOINT_RECON_PROD_IMPS_ARCHIVE\MATCHPOINT_RECON_PROD_IMPS_ARCHIVE_backup_2026_03_19_180001_7014751.bak
PRODRECONDBIMPS-10.181.8.102	PRODRECONDBIMPS	10.181.8.102	master	Mar 15 2026 11:00AM	SIMPLE	ONLINE	Full database	X:\Full\master\master_backup_2026_03_15_110001_5366452.bak
PRODRECONDBIMPS-10.181.8.102	PRODRECONDBIMPS	10.181.8.102	model	Mar 15 2026 11:00AM	FULL	ONLINE	Full database	X:\Full\model\model_backup_2026_03_15_110001_5371909.bak
PRODRECONDBIMPS-10.181.8.102	PRODRECONDBIMPS	10.181.8.102	msdb	Mar 15 2026 11:00AM	SIMPLE	ONLINE	Full database	X:\Full\msdb\msdb_backup_2026_03_15_110001_5371909.bak
PRODRECONDBIMPS-10.181.8.102	PRODRECONDBIMPS	10.181.8.102	MATCHPOINT_RECON_PROD_IMPS_PURGE_ARCHIVE	Mar 15 2026  9:00AM	SIMPLE	ONLINE	Full database	X:\Full\MATCHPOINT_RECON_PROD_IMPS_PURGE_ARCHIVE\MATCHPOINT_RECON_PROD_IMPS_PURGE_ARCHIVE_backup_2026_03_15_090002_8838635.bak
PRODRECONDBIMPS-10.181.8.102	PRODRECONDBIMPS	10.181.8.102	MATCHPOINT_RECON_PROD_IMPS_ARCHIVE	Mar 14 2026  1:32AM	FULL	ONLINE	Full database	X:\MATCHPOINT_RECON_PROD_IMPS_ARCHIVE\MATCHPOINT_RECON_PROD_IMPS_ARCHIVE_backup_2026_03_14_010002_2184822.bak
PRODRECONDBIMPS-10.181.8.102	PRODRECONDBIMPS	10.181.8.102	AUDIT	Mar 14 2026  1:00AM	FULL	ONLINE	Full database	X:\AUDIT\AUDIT_backup_2026_03_14_010002_2184822.bak
PRODRECONDBIMPS-10.181.8.102	PRODRECONDBIMPS	10.181.8.102	MATCHPOINT_RECON_PROD_IMPS	Mar 14 2026  1:00AM	FULL	ONLINE	Full database	X:\MATCHPOINT_RECON_PROD_IMPS\MATCHPOINT_RECON_PROD_IMPS_backup_2026_03_14_010002_2184822.bak
PRODSTACKDB5 - 10.71.36.12 - HA of 10.71.36.11	PRODSTACKDB5	10.71.36.12	ESB_NPCI	Jul 11 2023  8:44AM	FULL	ONLINE	Differential database	\\10.71.88.120\DB_Backup_HPNAS\10.71.36.11\DIFF\esb_npci_11072023.bak
PRODSTACKDB5 - 10.71.36.12 - HA of 10.71.36.11	PRODSTACKDB5	10.71.36.12	ESB_Transactions	Jul 11 2023  8:44AM	FULL	ONLINE	Differential database	\\10.71.88.120\DB_Backup_HPNAS\10.71.36.11\DIFF\ESB_Transactions_11072023.bak
PRODSTACKDB5 - 10.71.36.12 - HA of 10.71.36.11	PRODSTACKDB5	10.71.36.12	ESB_Transactions	Feb 23 2024  4:34PM	FULL	ONLINE	Full database	\\10.71.88.120\DB_Backup_HPNAS\10.71.36.11\FULL\ESB_Transactions\ESB_Transactions_backup_2024_02_23_162048_5675552.bak
PRODSTACKDB5 - 10.71.36.12 - HA of 10.71.36.11	PRODSTACKDB5	10.71.36.12	ESB_PTA_DB	Feb 23 2024  4:30PM	FULL	ONLINE	Full database	\\10.71.88.120\DB_Backup_HPNAS\10.71.36.11\FULL\ESB_PTA_DB\ESB_PTA_DB_backup_2024_02_23_162048_5675552.bak
PRODSTACKDB5 - 10.71.36.12 - HA of 10.71.36.11	PRODSTACKDB5	10.71.36.12	ESB_SMSService	Feb 23 2024  4:30PM	FULL	ONLINE	Full database	\\10.71.88.120\DB_Backup_HPNAS\10.71.36.11\FULL\ESB_SMSService\ESB_SMSService_backup_2024_02_23_162048_5675552.bak
PRODSTACKDB5 - 10.71.36.12 - HA of 10.71.36.11	PRODSTACKDB5	10.71.36.12	ESB_NPCI	Feb 23 2024  4:21PM	FULL	ONLINE	Full database	\\10.71.88.120\DB_Backup_HPNAS\10.71.36.11\FULL\ESB_NPCI\ESB_NPCI_backup_2024_02_23_162048_5675552.bak
PRODSTACKDB5 - 10.71.36.12 - HA of 10.71.36.11	PRODSTACKDB5	10.71.36.12	ESB_Master	Feb 23 2024  4:20PM	FULL	ONLINE	Full database	\\10.71.88.120\DB_Backup_HPNAS\10.71.36.11\FULL\ESB_Master\ESB_Master_backup_2024_02_23_162048_5675552.bak
PRODSTACKDB5 - 10.71.36.12 - HA of 10.71.36.11	PRODSTACKDB5	10.71.36.12	ESB_MasterUpload	Feb 23 2024  4:20PM	FULL	ONLINE	Full database	\\10.71.88.120\DB_Backup_HPNAS\10.71.36.11\FULL\ESB_MasterUpload\ESB_MasterUpload_backup_2024_02_23_162048_5675552.bak
PRDREPORTDB - 10.71.36.125	PRDREPORTDB	10.71.36.125	PBConfiguration_Lite	Sep 26 2022  3:40PM	FULL	ONLINE	Differential database	E:\Backup\PBConfiguration_Lite_diff.bak
PRDREPORTDB - 10.71.36.125	PRDREPORTDB	10.71.36.125	PBCONFIGURATION_Lite_DR	Sep 26 2022  3:40PM	FULL	ONLINE	Differential database	E:\Backup\PBCONFIGURATION_Lite_DR_diff.bak
PRDREPORTDB - 10.71.36.125	PRDREPORTDB	10.71.36.125	PBCONFIGURATION_Lite_DR	Sep 26 2022  2:11AM	FULL	ONLINE	Full database	E:\Backup\PBCONFIGURATION_Lite_DR_backup_2022_09_26_010002_4592572.bak
PRDREPORTDB - 10.71.36.125	PRDREPORTDB	10.71.36.125	PBCONFIGURATION	Sep 16 2022  9:25PM	FULL	ONLINE	Full database	E:\Backup\PBCONFIGURATION\PBCONFIGURATION_backup_2022_09_16_212514_5998985.bak
PRDREPORTDB - 10.71.36.125	PRDREPORTDB	10.71.36.125	PBCONFIGURATION_DR	Sep 16 2022  9:25PM	FULL	ONLINE	Full database	E:\Backup\PBCONFIGURATION_DR\PBCONFIGURATION_DR_backup_2022_09_16_212514_5998985.bak
PRDREPORTDB - 10.71.36.125	PRDREPORTDB	10.71.36.125	PBCONFIGURATION_Merchant_DR	Sep 16 2022  9:25PM	FULL	ONLINE	Full database	E:\Backup\PBCONFIGURATION_Merchant_DR\PBCONFIGURATION_Merchant_DR_backup_2022_09_16_212514_6155255.bak
PRDREPORTDB - 10.71.36.125	PRDREPORTDB	10.71.36.125	PBCONFIGURATION_VLAN	Sep 16 2022  9:25PM	FULL	ONLINE	Full database	E:\Backup\PBCONFIGURATION_VLAN\PBCONFIGURATION_VLAN_backup_2022_09_16_212514_6155255.bak
PRDREPORTDB - 10.71.36.125	PRDREPORTDB	10.71.36.125	PBTRANSACTIONINFO	Oct  9 2024  3:16PM	FULL	ONLINE	Differential database	\\10.71.88.120\DB_Backup_HPNAS\10.71.36.41\10.71.36.41\DIFF\PBTRANSACTIONINFO\PBTRANSACTIONINFO_diff_09102024.bak
PRDREPORTDB - 10.71.36.125	PRDREPORTDB	10.71.36.125	Audit	Mar 19 2026  5:10PM	FULL	ONLINE	Differential database	U:\Diff\Audit\Audit_backup_2026_03_19_171039_9196328.bak
PRDREPORTDB - 10.71.36.125	PRDREPORTDB	10.71.36.125	ESB_Transactions	Mar 19 2026  5:10PM	SIMPLE	ONLINE	Differential database	U:\Diff\ESB_Transactions\ESB_Transactions_backup_2026_03_19_171039_9453567.bak
PRDREPORTDB - 10.71.36.125	PRDREPORTDB	10.71.36.125	model	Mar 19 2026  5:10PM	FULL	ONLINE	Differential database	U:\Diff\model\model_backup_2026_03_19_171039_9453567.bak
PRDREPORTDB - 10.71.36.125	PRDREPORTDB	10.71.36.125	msdb	Mar 19 2026  5:10PM	SIMPLE	ONLINE	Differential database	U:\Diff\msdb\msdb_backup_2026_03_19_171039_9453567.bak
PRDREPORTDB - 10.71.36.125	PRDREPORTDB	10.71.36.125	PBMASTER	Mar 19 2026  5:10PM	SIMPLE	ONLINE	Differential database	U:\Diff\PBMASTER\PBMASTER_backup_2026_03_19_171039_9453567.bak
PRDREPORTDB - 10.71.36.125	PRDREPORTDB	10.71.36.125	PROCMON	Mar 19 2026  5:10PM	SIMPLE	ONLINE	Differential database	U:\Diff\PROCMON\PROCMON_backup_2026_03_19_171039_9526551.bak
PRDREPORTDB - 10.71.36.125	PRDREPORTDB	10.71.36.125	PROCMON	Mar 18 2026  3:54PM	SIMPLE	ONLINE	Full database	\\10.181.16.12\DB_Backup_HPNAS\DAILY_DB_BACKUP\10.71.36.125\FULL\PROCMON\PROCMON_18032026.bak
PRDREPORTDB - 10.71.36.125	PRDREPORTDB	10.71.36.125	Audit	Mar 14 2026  1:00AM	FULL	ONLINE	Full database	X:\FULL\Audit\Audit_backup_2026_03_14_010004_2146723.bak
PRDREPORTDB - 10.71.36.125	PRDREPORTDB	10.71.36.125	ESB_Transactions	Mar 14 2026  1:00AM	SIMPLE	ONLINE	Full database	X:\FULL\ESB_Transactions\ESB_Transactions_backup_2026_03_14_010004_2303014.bak
PRDREPORTDB - 10.71.36.125	PRDREPORTDB	10.71.36.125	master	Mar 14 2026  1:00AM	SIMPLE	ONLINE	Full database	X:\FULL\master\master_backup_2026_03_14_010004_2303014.bak
PRDREPORTDB - 10.71.36.125	PRDREPORTDB	10.71.36.125	model	Mar 14 2026  1:00AM	FULL	ONLINE	Full database	X:\FULL\model\model_backup_2026_03_14_010004_2303014.bak
PRDREPORTDB - 10.71.36.125	PRDREPORTDB	10.71.36.125	msdb	Mar 14 2026  1:00AM	SIMPLE	ONLINE	Full database	X:\FULL\msdb\msdb_backup_2026_03_14_010004_2303014.bak
PRDREPORTDB - 10.71.36.125	PRDREPORTDB	10.71.36.125	PBTRANSACTIONINFO	Jan 22 2023  2:13AM	FULL	ONLINE	Full database	\\10.71.88.120\DB_Backup_HPNAS\10.71.36.41\FULL\PBTRANSACTIONINFO\PBTRANSACTIONINFO_backup_2023_01_22_010009_4383531.bak
PRDREPORTDB - 10.71.36.125	PRDREPORTDB	10.71.36.125	PBCONFIGURATION_Merchant	Feb 24 2024  9:35AM	FULL	ONLINE	Full database	\\10.71.88.120\DB_Backup_HPNAS\10.71.36.41\FULL\PBCONFIGURATION_Merchant_24022024.bak
PRDREPORTDB - 10.71.36.125	PRDREPORTDB	10.71.36.125	PBConfiguration_Lite	Feb 24 2024  9:33AM	FULL	ONLINE	Full database	\\10.71.88.120\DB_Backup_HPNAS\10.71.36.41\FULL\PBConfiguration_Lite_24022024.bak
PRDREPORTDB - 10.71.36.125	PRDREPORTDB	10.71.36.125	PBLogs	Feb 24 2023  7:50AM	FULL	ONLINE	Full database	D:\DR_Drill\PBLOGS_Backup\PBLOGS_24022023.bak
PRDREPORTDB - 10.71.36.125	PRDREPORTDB	10.71.36.125	PBMASTER	Feb 14 2026  1:10AM	SIMPLE	ONLINE	Full database	X:\FULL\PBMASTER\PBMASTER_backup_2026_02_14_010003_2453027.bak
PRDREPORTDB - 10.71.36.125	PRDREPORTDB	10.71.36.125	PBCONFIGURATION_FINACLE	Dec 27 2025  7:40AM	FULL	ONLINE	Full database	\\10.71.36.41\Primary_tlog\PBCONFIGURATION_FINACLE\PBCONFIGURATION_FINACLE.bak
PRDREPORTDB - 10.71.36.125	PRDREPORTDB	10.71.36.125	PBCONFIGURATION_MERCHANTFIN	Dec 27 2025  7:25AM	FULL	ONLINE	Full database	\\10.71.36.41\Primary_tlog\PBCONFIGURATION_MERCHANTFIN\PBCONFIGURATION_MERCHANTFIN.bak
PRDREPORTDB - 10.71.36.125	PRDREPORTDB	10.71.36.125	PBCONFIGURATION_FINACLELITE	Dec 27 2025  7:15AM	FULL	ONLINE	Full database	\\10.71.36.41\Primary_tlog\PBCONFIGURATION_FINACLELITE\PBCONFIGURATION_FINACLELITE.bak
PRODSTACKDB1-10.71.36.41	PRODSTACKDB1	10.71.36.41	Audit	Mar 20 2026  1:26AM	SIMPLE	ONLINE	Differential database	U:\Audit\Audit_backup_2026_03_20_010002_1812895.bak
PRODSTACKDB1-10.71.36.41	PRODSTACKDB1	10.71.36.41	PBCONFIGURATION_FINACLELITE	Mar 20 2026  1:26AM	FULL	ONLINE	Differential database	U:\PBCONFIGURATION_FINACLELITE\PBCONFIGURATION_FINACLELITE_backup_2026_03_20_010002_1812895.bak
PRODSTACKDB1-10.71.36.41	PRODSTACKDB1	10.71.36.41	PBCONFIGURATION_MERCHANTFIN	Mar 20 2026  1:26AM	FULL	ONLINE	Differential database	U:\PBCONFIGURATION_MERCHANTFIN\PBCONFIGURATION_MERCHANTFIN_backup_2026_03_20_010002_1812895.bak
PRODSTACKDB1-10.71.36.41	PRODSTACKDB1	10.71.36.41	DB_Backup	Mar 20 2026  1:25AM	SIMPLE	ONLINE	Differential database	U:\DB_Backup\DB_Backup_backup_2026_03_20_010002_1812895.bak
PRODSTACKDB1-10.71.36.41	PRODSTACKDB1	10.71.36.41	PBConfiguration_Lite	Mar 20 2026  1:25AM	FULL	ONLINE	Differential database	U:\PBConfiguration_Lite\PBConfiguration_Lite_backup_2026_03_20_010002_1812895.bak
PRODSTACKDB1-10.71.36.41	PRODSTACKDB1	10.71.36.41	PBCONFIGURATION_Lite_DR	Mar 20 2026  1:25AM	FULL	ONLINE	Differential database	U:\PBCONFIGURATION_Lite_DR\PBCONFIGURATION_Lite_DR_backup_2026_03_20_010002_1812895.bak
PRODSTACKDB1-10.71.36.41	PRODSTACKDB1	10.71.36.41	PBDISTLOGIN	Mar 20 2026  1:25AM	FULL	ONLINE	Differential database	U:\PBDISTLOGIN\PBDISTLOGIN_backup_2026_03_20_010002_1812895.bak
PRODSTACKDB1-10.71.36.41	PRODSTACKDB1	10.71.36.41	PBLOGS	Mar 20 2026  1:25AM	FULL	ONLINE	Differential database	U:\PBLOGS\PBLOGS_backup_2026_03_20_010002_1812895.bak
PRODSTACKDB1-10.71.36.41	PRODSTACKDB1	10.71.36.41	PBCONFIGURATION_VLAN	Mar 20 2026  1:05AM	FULL	ONLINE	Differential database	U:\PBCONFIGURATION_VLAN\PBCONFIGURATION_VLAN_backup_2026_03_20_010002_1812895.bak
PRODSTACKDB1-10.71.36.41	PRODSTACKDB1	10.71.36.41	PBTRANSACTIONINFO	Mar 20 2026  1:05AM	FULL	ONLINE	Differential database	U:\PBTRANSACTIONINFO\PBTRANSACTIONINFO_backup_2026_03_20_010002_1812895.bak
PRODSTACKDB1-10.71.36.41	PRODSTACKDB1	10.71.36.41	model	Mar 20 2026  1:00AM	FULL	ONLINE	Differential database	U:\model\model_backup_2026_03_20_010002_1812895.bak
PRODSTACKDB1-10.71.36.41	PRODSTACKDB1	10.71.36.41	msdb	Mar 20 2026  1:00AM	SIMPLE	ONLINE	Differential database	U:\msdb\msdb_backup_2026_03_20_010002_1812895.bak
PRODSTACKDB1-10.71.36.41	PRODSTACKDB1	10.71.36.41	PBCONFIGURATION	Mar 20 2026  1:00AM	FULL	ONLINE	Differential database	U:\PBCONFIGURATION\PBCONFIGURATION_backup_2026_03_20_010002_1812895.bak
PRODSTACKDB1-10.71.36.41	PRODSTACKDB1	10.71.36.41	PBCONFIGURATION_DR	Mar 20 2026  1:00AM	FULL	ONLINE	Differential database	U:\PBCONFIGURATION_DR\PBCONFIGURATION_DR_backup_2026_03_20_010002_1812895.bak
PRODSTACKDB1-10.71.36.41	PRODSTACKDB1	10.71.36.41	PBCONFIGURATION_FINACLE	Mar 20 2026  1:00AM	FULL	ONLINE	Differential database	U:\PBCONFIGURATION_FINACLE\PBCONFIGURATION_FINACLE_backup_2026_03_20_010002_1812895.bak
PRODSTACKDB1-10.71.36.41	PRODSTACKDB1	10.71.36.41	PBCONFIGURATION_Merchant	Mar 20 2026  1:00AM	FULL	ONLINE	Differential database	U:\PBCONFIGURATION_Merchant\PBCONFIGURATION_Merchant_backup_2026_03_20_010002_1812895.bak
PRODSTACKDB1-10.71.36.41	PRODSTACKDB1	10.71.36.41	PBCONFIGURATION_Merchant_DR	Mar 20 2026  1:00AM	FULL	ONLINE	Differential database	U:\PBCONFIGURATION_Merchant_DR\PBCONFIGURATION_Merchant_DR_backup_2026_03_20_010002_1812895.bak
